0.000000 1.000000 0.010000 0.000000 
0.072166 0.036083 0.009970 -0.000871 
0.157469 0.042652 0.009834 -0.002396 
0.233798 0.038165 0.009578 -0.004420 
0.302620 0.034411 0.009188 -0.007015 
0.365181 0.031281 0.008651 -0.010256 
0.422464 0.028641 0.007954 -0.014217 
0.480381 0.028958 0.006983 -0.019507 
0.533165 0.026392 0.005793 -0.025797 
0.581719 0.024277 0.004366 -0.033177 
0.626675 0.022478 0.002688 -0.041729 
0.668536 0.020930 0.000741 -0.051536 
0.707704 0.019584 -0.001491 -0.062681 
0.744510 0.018403 -0.004024 -0.075247 
0.779227 0.017359 -0.006876 -0.089316 
0.812085 0.016429 -0.010063 -0.104971 
0.843278 0.015596 -0.013602 -0.122299 
0.872972 0.014847 -0.017512 -0.141382 
0.901311 0.014169 -0.021810 -0.162308 
0.928420 0.013555 -0.026515 -0.185165 
0.954411 0.012995 -0.031646 -0.210042 
0.979382 0.012485 -0.037223 -0.237035 
1.003420 0.012019 -0.043267 -0.266239 
1.026606 0.011593 -0.049800 -0.297757 
1.049013 0.011203 -0.056847 -0.331697 
1.070707 0.010847 -0.064433 -0.368175 
1.091752 0.010523 -0.072588 -0.407318 
1.112209 0.010228 -0.081345 -0.449265 
1.132134 0.009962 -0.090738 -0.494172 
1.151584 0.009725 -0.100812 -0.542215 
1.170616 0.009516 -0.111615 -0.593601 
1.189290 0.009337 -0.123208 -0.648572 
1.207668 0.009189 -0.135663 -0.707422 
1.225820 0.009076 -0.149071 -0.770517 
1.243826 0.009003 -0.163549 -0.838325 
1.261786 0.008980 -0.179256 -0.911470 
1.279830 0.009022 -0.196411 -0.990825 
1.298140 0.009155 -0.215341 -1.077689 
1.317010 0.009435 -0.236579 -1.174182 
1.336979 0.009984 -0.261115 -1.284281 
1.359357 0.011189 -0.291332 -1.417629 
1.384047 0.012345 -0.328283 -1.576946 
1.401137 0.008545 -0.356230 -1.694440 
1.415878 0.007370 -0.381983 -1.800204 
1.429103 0.006613 -0.406438 -1.898246 
1.442368 0.006632 -0.432284 -1.999171 
1.454521 0.006077 -0.457153 -2.093502 
1.465793 0.005636 -0.481249 -2.182155 
1.476388 0.005298 -0.504815 -2.266103 
1.486446 0.005029 -0.528009 -2.345938 
1.496065 0.004810 -0.550941 -2.422026 
1.505320 0.004627 -0.573693 -2.494599 
1.514270 0.004475 -0.596329 -2.563797 
1.522962 0.004346 -0.618902 -2.629701 
1.531439 0.004238 -0.641461 -2.692346 
1.539736 0.004148 -0.664046 -2.751728 
1.547885 0.004074 -0.686699 -2.807816 
1.555916 0.004015 -0.709461 -2.860548 
1.563857 0.003971 -0.732374 -2.909834 
1.571736 0.003940 -0.755484 -2.955561 
1.579582 0.003923 -0.778840 -2.997582 
1.587426 0.003922 -0.802503 -3.035717 
1.595299 0.003937 -0.826541 -3.069742 
1.603241 0.003971 -0.851042 -3.099383 
1.611299 0.004029 -0.876118 -3.124287 
1.619531 0.004116 -0.901921 -3.144003 
1.628017 0.004243 -0.928665 -3.157916 
1.636877 0.004430 -0.956680 -3.165150 
1.646306 0.004714 -0.986525 -3.164327 
1.656685 0.005190 -1.019318 -3.152938 
1.669050 0.006182 -1.058141 -3.124739 
1.681365 0.006157 -1.096364 -3.080783 
1.691339 0.004987 -1.126861 -3.033750 
1.700368 0.004515 -1.154028 -2.982616 
1.709465 0.004549 -1.180895 -2.923234 
1.717860 0.004198 -1.205181 -2.861811 
1.725788 0.003964 -1.227621 -2.798354 
1.733397 0.003805 -1.248667 -2.732847 
1.740780 0.003691 -1.268594 -2.665356 
1.747999 0.003610 -1.287586 -2.595973 
1.755102 0.003552 -1.305776 -2.524796 
1.762129 0.003513 -1.323261 -2.451921 
1.769110 0.003491 -1.340120 -2.377436 
1.776075 0.003482 -1.356413 -2.301423 
1.783048 0.003487 -1.372193 -2.223956 
1.790056 0.003504 -1.387502 -2.145098 
1.797122 0.003533 -1.402376 -2.064904 
1.804271 0.003575 -1.416847 -1.983415 
1.811531 0.003630 -1.430945 -1.900658 
1.818929 0.003699 -1.444695 -1.816647 
1.826498 0.003785 -1.458123 -1.731371 
1.834276 0.003889 -1.471253 -1.644796 
1.842309 0.004016 -1.484110 -1.556847 
1.850650 0.004171 -1.496722 -1.467402 
1.859372 0.004361 -1.509122 -1.376261 
1.868569 0.004599 -1.521350 -1.283102 
1.878377 0.004904 -1.533462 -1.187406 
1.888999 0.005311 -1.545546 -1.088284 
1.900788 0.005894 -1.557756 -0.984069 
1.914458 0.006835 -1.570428 -0.871061 
1.932168 0.008855 -1.584654 -0.737266 
1.948967 0.008400 -1.596069 -0.623283 
1.963241 0.007137 -1.604334 -0.535954 
1.977448 0.007104 -1.611383 -0.457251 
1.990777 0.006664 -1.617026 -0.390432 
2.003638 0.006431 -1.621667 -0.331965 
2.016292 0.006327 -1.625534 -0.279791 
2.028889 0.006298 -1.628758 -0.232733 
2.041528 0.006320 -1.631426 -0.190022 
2.054286 0.006379 -1.633599 -0.151106 
2.067226 0.006470 -1.635322 -0.115563 
2.080405 0.006589 -1.636627 -0.083057 
2.093875 0.006735 -1.637543 -0.053312 
2.107690 0.006907 -1.638089 -0.026095 
2.121902 0.007106 -1.638280 -0.001203 
2.136565 0.007332 -1.638128 0.021542 
2.151738 0.007587 -1.637642 0.042298 
2.167484 0.007873 -1.636824 0.061210 
2.183872 0.008194 -1.635678 0.078411 
2.200979 0.008553 -1.634201 0.094022 
2.218890 0.008956 -1.632388 0.108160 
2.237705 0.009407 -1.630230 0.120934 
2.257534 0.009915 -1.627716 0.132448 
2.278509 0.010487 -1.624827 0.142802 
2.300781 0.011136 -1.621541 0.152094 
2.324528 0.011874 -1.617828 0.160421 
2.349965 0.012718 -1.613650 0.167879 
2.377346 0.013691 -1.608960 0.174564 
2.406984 0.014819 -1.603695 0.180573 
2.439260 0.016138 -1.597777 0.186010 
2.474646 0.017693 -1.591105 0.190983 
2.513730 0.019542 -1.583548 0.195608 
2.557246 0.021758 -1.574939 0.200017 
2.606097 0.024425 -1.565060 0.204360 
2.661351 0.027627 -1.553644 0.208810 
2.724140 0.031394 -1.540383 0.213569 
2.795310 0.035585 -1.524995 0.218855 
2.874723 0.039706 -1.507379 0.224860 
2.960549 0.042913 -1.487790 0.231680 
3.049689 0.044570 -1.466802 0.239298 
3.139267 0.044789 -1.444997 0.247656 
3.227454 0.044093 -1.422763 0.256721 
3.313280 0.042913 -1.400316 0.266496 
3.396251 0.041486 -1.377775 0.277008 
3.476104 0.039926 -1.355211 0.288293 
3.552686 0.038291 -1.332677 0.300395 
3.625906 0.036610 -1.310214 0.313358 
3.695711 0.034903 -1.287864 0.327222 
3.762082 0.033185 -1.265662 0.342028 
3.825029 0.031474 -1.243644 0.357808 
3.884595 0.029783 -1.221838 0.374596 
3.940850 0.028128 -1.200272 0.392417 
3.993894 0.026522 -1.178963 0.411297 
4.043849 0.024978 -1.157926 0.431258 
4.090857 0.023504 -1.137166 0.452323 
4.135072 0.022108 -1.116683 0.474514 
4.176658 0.020793 -1.096471 0.497854 
4.215781 0.019561 -1.076521 0.522369 
4.252605 0.018412 -1.056818 0.548085 
4.287293 0.017344 -1.037345 0.575031 
4.319998 0.016352 -1.018084 0.603239 
4.350866 0.015434 -0.999013 0.632742 
4.380034 0.014584 -0.980114 0.663575 
4.407629 0.013798 -0.961364 0.695777 
4.433769 0.013070 -0.942742 0.729386 
4.458564 0.012397 -0.924227 0.764443 
4.482113 0.011775 -0.905800 0.800993 
4.504508 0.011198 -0.887440 0.839078 
4.525834 0.010663 -0.869128 0.878747 
4.546168 0.010167 -0.850844 0.920046 
4.565580 0.009706 -0.832571 0.963027 
4.584137 0.009278 -0.814290 1.007740 
4.601897 0.008880 -0.795984 1.054241 
4.618916 0.008509 -0.777635 1.102584 
4.635244 0.008164 -0.759226 1.152830 
4.650928 0.007842 -0.740740 1.205037 
4.666011 0.007542 -0.722159 1.259272 
4.680533 0.007261 -0.703467 1.315600 
4.694531 0.006999 -0.684645 1.374093 
4.708039 0.006754 -0.665677 1.434826 
4.721090 0.006526 -0.646543 1.497876 
4.733714 0.006312 -0.627225 1.563330 
4.745938 0.006112 -0.607703 1.631276 
4.757790 0.005926 -0.587955 1.701813 
4.769294 0.005752 -0.567960 1.775044 
4.780474 0.005590 -0.547693 1.851084 
4.791353 0.005440 -0.527129 1.930058 
4.801954 0.005300 -0.506238 2.012103 
4.812296 0.005171 -0.484990 2.097372 
4.822402 0.005053 -0.463351 2.186036 
4.832291 0.004945 -0.441279 2.278288 
4.841985 0.004847 -0.418731 2.374351 
4.851505 0.004760 -0.395654 2.474479 
4.860873 0.004684 -0.371987 2.578975 
4.870113 0.004620 -0.347657 2.688196 
4.879251 0.004569 -0.322575 2.802580 
4.888315 0.004532 -0.296631 2.922668 
4.897341 0.004513 -0.269683 3.049152 
4.906372 0.004515 -0.241547 3.182943 
4.915464 0.004546 -0.211966 3.325294 
4.924695 0.004616 -0.180570 3.478027 
4.934186 0.004745 -0.146778 3.643994 
4.944146 0.004980 -0.109573 3.828214 
4.955022 0.005438 -0.066787 4.041399 
4.968283 0.006631 -0.011371 4.318478 
4.978184 0.004950 0.032464 4.537469 
4.986420 0.004118 0.070611 4.727240 
4.993703 0.003642 0.105673 4.900517 
5.000336 0.003316 0.138710 5.062397 
5.006985 0.003325 0.172922 5.228240 
5.013133 0.003074 0.205541 5.384308 
5.018871 0.002869 0.236859 5.531945 
5.024284 0.002707 0.267186 5.672564 
5.029432 0.002574 0.296735 5.807092 
5.034358 0.002463 0.325658 5.936148 
5.039094 0.002368 0.354068 6.060163 
5.043668 0.002287 0.382055 6.179441 
5.048099 0.002216 0.409691 6.294198 
5.052405 0.002153 0.437038 6.404582 
5.056603 0.002099 0.464145 6.510694 
5.060705 0.002051 0.491059 6.612594 
5.064722 0.002009 0.517821 6.710311 
5.068665 0.001972 0.544467 6.803845 
5.072544 0.001939 0.571032 6.893172 
5.076367 0.001912 0.597549 6.978247 
5.080143 0.001888 0.624052 7.059003 
5.083880 0.001868 0.650573 7.135352 
5.087585 0.001853 0.677146 7.207186 
5.091267 0.001841 0.703804 7.274374 
5.094933 0.001833 0.730586 7.336761 
5.098591 0.001829 0.757533 7.394165 
5.102251 0.001830 0.784689 7.446373 
5.105921 0.001835 0.812107 7.493131 
5.109613 0.001846 0.839848 7.534141 
5.113339 0.001863 0.867985 7.569044 
5.117113 0.001887 0.896608 7.597405 
5.120954 0.001921 0.925832 7.618682 
5.124885 0.001966 0.955811 7.632182 
5.128938 0.002026 0.986755 7.636985 
5.133158 0.002110 1.018975 7.631808 
5.137617 0.002230 1.052971 7.614717 
5.142443 0.002413 1.089646 7.582435 
5.147921 0.002739 1.131041 7.528120 
5.155122 0.003600 1.184903 7.427903 
5.160229 0.002554 1.222614 7.337068 
5.164853 0.002312 1.256319 7.240949 
5.169091 0.002119 1.286801 7.141534 
5.173349 0.002129 1.316979 7.031131 
5.177325 0.001988 1.344712 6.918901 
5.181099 0.001887 1.370608 6.804596 
5.184725 0.001813 1.395072 6.687993 
5.188239 0.001757 1.418368 6.569034 
5.191667 0.001714 1.440677 6.447735 
5.195027 0.001680 1.462134 6.324144 
5.198334 0.001654 1.482840 6.198326 
5.201600 0.001633 1.502879 6.070355 
5.204837 0.001618 1.522314 5.940302 
5.208052 0.001608 1.541202 5.808242 
5.211254 0.001601 1.559587 5.674242 
5.214451 0.001598 1.577509 5.538367 
5.217649 0.001599 1.595003 5.400677 
5.220856 0.001603 1.612098 5.261225 
5.224078 0.001611 1.628822 5.120056 
5.227321 0.001622 1.645198 4.977209 
5.230594 0.001636 1.661249 4.832712 
5.233902 0.001654 1.676995 4.686582 
5.237254 0.001676 1.692457 4.538825 
5.240658 0.001702 1.707652 4.389431 
5.244123 0.001733 1.722601 4.238368 
5.247660 0.001768 1.737321 4.085585 
5.251281 0.001810 1.751833 3.930998 
5.254999 0.001859 1.766157 3.774483 
5.258831 0.001916 1.780318 3.615863 
5.262799 0.001984 1.794343 3.454887 
5.266927 0.002064 1.808266 3.291198 
5.271249 0.002161 1.822130 3.124279 
5.275812 0.002281 1.835993 2.953362 
5.280681 0.002435 1.849943 2.777252 
5.285959 0.002639 1.864114 2.593962 
5.291824 0.002933 1.878757 2.399807 
5.298657 0.003417 1.894420 2.186509 
5.307706 0.004524 1.913010 1.925413 
5.315471 0.003882 1.927156 1.720496 
5.322094 0.003312 1.938013 1.559259 
5.328688 0.003297 1.947799 1.410682 
5.334858 0.003085 1.956102 1.281980 
5.340770 0.002956 1.963340 1.167598 
5.346537 0.002883 1.969772 1.064045 
5.352223 0.002843 1.975550 0.969297 
5.357870 0.002823 1.980775 0.882032 
5.363507 0.002819 1.985518 0.801305 
